29	Kansas St. 11	B12	20-13	+17.55	112.0	50	94.5	27	65.9	269	-.040	282	+10.97	20	109.9	31	99.0	11	-4.88	300
30	Wake Forest 11	ACC	19-13	+17.28	120.9	8	103.6	160	70.2	58	-.035	265	+11.20	16	111.3	9	100.1	30	+4.72	47
31	South Carolina 7	SEC	22-10	+17.03	105.5	149	88.5	3	67.9	169	-.004	194	+8.49	47	108.7	52	100.2	35	+2.40	92
32	Miami 8	ACC	21-11	+16.96	110.4	68	93.4	20	62.8	338	+.030	97	+10.12	26	111.0	16	100.9	54	-4.07	282
33	Minnesota 5	B10	24-9	+16.59	109.5	81	93.0	18	69.1	97	+.028	107	+8.15	49	108.8	51	100.6	43	-1.38	208
34	Vanderbilt 9	SEC	19-15	+16.24	112.3	48	96.1	41	65.3	284	-.035	268	+11.16	17	109.9	33	98.7	9	+6.58	33
35	Clemson	ACC	17-15	+15.88	115.9	29	100.0	84	66.0	262	-.053	299	+11.52	14	111.2	12	99.7	25	+2.16	99
36	Dayton 7	A10	24-7	+15.67	112.3	49	96.6	45	68.3	137	-.011	217	+3.38	86	105.6	100	102.2	77	+2.90	73
37	Rhode Island 11	A10	24-9	+15.62	110.7	64	95.0	32	65.9	266	-.024	248	+3.67	82	106.3	82	102.6	90	+1.99	105
38	Arkansas 8	SEC	25-9	+15.60	116.6	26	101.0	96	69.1	95	+.093	7	+7.54	56	107.9	64	100.4	39	-1.19	203
39	Northwestern 8	B10	23-11	+15.51	111.2	58	95.7	35	64.9	300	+.021	134	+7.76	53	108.6	55	100.8	50	-2.83	241
40	Xavier 11	BE	21-13	+15.32	114.8	33	99.5	74	66.9	219	+.030	98	+11.06	19	110.8	19	99.7	24	+5.78	38
41	TCU	B12	19-15	+15.29	113.2	41	97.9	59	66.6	233	-.028	254	+12.13	11	111.2	13	99.0	12	-2.92	243
42	Indiana	B10	18-15	+15.14	116.6	27	101.5	103	68.0	162	-.085	336	+9.15	38	109.6	37	100.5	42	-5.03	304
43	Michigan St. 9	B10	19-14	+14.98	110.6	66	95.6	34	66.5	242	-.012	219	+10.67	23	110.2	24	99.5	20	+4.19	54
44	Virginia Tech 9	ACC	22-10	+14.94	117.4	21	102.5	125	68.1	157	+.061	40	+8.78	44	110.2	26	101.4	64	-7.66	340
45	Maryland 6	B10	24-8	+14.83	113.6	39	98.8	64	66.8	222	+.064	36	+7.66	54	107.9	63	100.3	37	-0.94	186
46	Texas Tech	B12	18-14	+14.75	112.5	45	97.8	57	63.4	328	-.082	334	+7.76	52	109.1	44	101.3	61	-11.47	351
47	Utah	P12	20-11	+14.74	114.2	36	99.5	73	68.2	145	-.087	339	+3.49	85	105.8	89	102.4	81	-6.25	327
48	Middle Tennessee 12	CUSA	30-4	+14.65	111.6	55	97.0	47	64.0	314	+.012	161	-1.72	183	103.9	184	105.6	187	+4.12	56
49	Houston	Amer	21-10	+14.47	114.0	37	99.5	75	64.7	302	-.017	233	+2.84	88	104.9	132	102.1	76	-3.01	247
50	Syracuse	ACC	18-14	+14.35	115.9	30	101.5	104	66.1	261	-.044	291	+8.51	45	108.6	53	100.1	31	-3.15	254
51	Illinois St.	MVC	27-6	+14.33	106.6	134	92.3	15	64.4	310	+.101	5	+1.41	108	105.0	131	103.6	109	-0.35	173
52	VCU 10	A10	26-8	+14.31	110.0	72	95.7	36	67.9	167	+.036	82	+3.60	83	105.5	101	101.9	73	+1.12	129
53	Seton Hall 9	BE	21-11	+13.95	109.8	76	95.9	38	67.0	214	+.071	28	+9.70	30	109.9	32	100.2	36	-2.12	220
54	Alabama	SEC	19-14	+13.49	105.4	152	91.9	10	64.7	301	-.048	294	+7.35	57	108.0	61	100.7	45	-0.98	189
55	Nevada 12	MWC	28-6	+13.34	114.5	34	101.2	101	69.4	87	+.059	44	+0.82	125	104.0	176	103.2	104	-0.96	188
56	Providence 11	BE	20-12	+12.90	108.1	108	95.2	33	66.1	259	+.027	108	+8.20	48	109.1	43	100.9	55	-4.06	280
57	Georgia	SEC	19-14	+12.83	108.7	94	95.9	37	66.7	227	+.021	132	+11.14	18	109.7	35	98.6	7	+4.98	43
58	California	P12	21-12	+12.72	104.8	159	92.1	13	65.1	293	-.001	187	+5.28	71	107.3	72	102.1	75	-2.27	226
59	Princeton 12	Ivy	23-6	+12.50	109.4	83	96.9	46	62.9	336	+.025	117	-1.46	175	103.4	214	104.8	145	+2.50	87
60	UNC Wilmington 12	CAA	29-5	+12.39	117.8	18	105.4	189	69.9	69	+.051	60	+0.15	137	105.0	128	104.9	148	+2.46	90
61	USC 11	P12	24-9	+12.34	112.5	46	100.2	86	68.6	117	+.078	20	+4.18	77	108.0	62	103.8	117	-3.09	251
62	Tennessee	SEC	16-16	+12.12	109.8	77	97.7	55	69.0	100	-.053	301	+10.97	21	109.0	46	98.0	2	+6.74	29
63	Vermont 13	AE	29-5	+11.88	110.8	61	98.9	66	64.1	313	+.060	41	-4.74	270	102.7	251	107.4	292	+1.85	111
64	East Tennessee St. 13	SC	27-7	+11.49	108.0	109	96.5	44	69.8	70	+.002	182	-1.39	174	105.3	109	106.7	260	+0.54	147
65	Oklahoma	B12	11-20	+11.05	107.3	119	96.3	42	69.6	84	-.102	344	+13.94	2	112.1	2	98.1	3	+1.44	123
66	Texas A&M	SEC	16-15	+11.01	108.5	99	97.5	52	64.1	312	-.042	287	+7.78	51	109.2	40	101.4	67	-2.19	222
67	UCF	Amer	21-11	+11.00	103.8	183	92.8	17	65.3	282	-.002	189	+2.06	97	104.9	135	102.8	94	-6.41	329
68	Georgetown	BE	14-18	+10.95	108.6	96	97.6	54	68.3	140	-.102	345	+10.14	25	111.0	17	100.8	51	+2.32	94
69	Iowa	B10	18-14	+10.61	112.4	47	101.8	109	71.0	39	+.020	135	+7.63	55	108.3	58	100.6	44	-3.29	261
70	Illinois	B10	18-14	+10.54	107.6	116	97.0	48	65.9	265	+.040	76	+9.15	37	110.0	30	100.9	53	+0.28	155
71	Ohio St.	B10	17-15	+10.32	111.3	57	101.0	94	67.6	190	-.054	305	+7.16	59	107.3	73	100.1	34	-4.07	281
72	Colorado	P12	19-14	+10.21	112.0	52	101.7	108	67.4	199	-.040	283	+5.02	74	107.6	67	102.5	88	-0.62	180
73	Texas	B12	11-22	+10.16	104.1	177	94.0	23	67.2	210	-.105	348	+13.80	3	112.5	1	98.7	8	+1.98	106
74	BYU	WCC	22-11	+9.68	109.1	86	99.4	72	75.1	4	+.010	166	+0.33	131	104.2	165	103.8	118	-2.20	224
75	Pittsburgh	ACC	16-17	+9.54	112.8	44	103.2	150	65.1	292	+.044	74	+11.45	15	111.3	11	99.8	27	+0.49	150
76	UT Arlington	SB	25-8	+9.48	109.9	75	100.4	89	69.7	75	+.053	56	+0.17	136	104.1	171	103.9	119	+6.67	30
77	Mississippi	SEC	20-13	+9.37	110.1	70	100.8	92	71.2	33	+.059	46	+6.78	62	107.5	68	100.7	48	-0.36	174
78	San Diego St.	MWC	19-14	+8.94	103.9	182	95.0	31	64.6	307	-.101	343	+1.12	119	104.6	149	103.5	108	-1.50	209
79	Monmouth	MAAC	27-6	+8.77	108.9	89	100.1	85	72.1	22	+.080	16	-2.94	217	103.3	217	106.2	233	+2.07	102
80	Bucknell 13	Pat	26-8	+8.72	109.1	87	100.3	88	69.4	86	+.018	143	-4.37	264	100.9	311	105.2	163	+1.09	130
81	Colorado St.	MWC	23-11	+8.48	108.3	102	99.8	80	65.9	268	+.014	155	+1.33	113	104.5	157	103.1	102	-1.06	194
82	Georgia Tech	ACC	17-15	+8.37	99.0	269	90.6	7	67.6	193	+.046	71	+9.18	35	110.6	20	101.4	65	-4.95	303
83	Auburn	SEC	18-14	+8.27	111.7	54	103.4	157	73.2	10	+.045	72	+7.05	60	107.4	71	100.3	38	+1.87	110
84	Davidson	A10	17-15	+7.82	108.5	98	100.7	91	68.1	154	-.031	256	+4.66	76	106.9	76	102.3	79	+2.31	95
85	Belmont	OVC	22-6	+7.60	110.5	67	102.9	137	67.7	186	+.067	30	-2.43	204	103.6	203	106.0	216	+3.76	62
86	College of Charleston	CAA	25-9	+7.51	105.9	146	98.4	62	63.9	318	+.064	38	-0.10	141	105.7	94	105.8	198	+0.48	151
87	Penn St.	B10	15-18	+7.42	104.6	165	97.2	50	70.1	62	-.013	222	+8.94	41	108.5	56	99.6	22	+0.93	132
88	New Mexico St. 14	WAC	28-5	+7.32	110.0	71	102.7	134	67.3	205	+.057	48	-5.78	299	100.1	324	105.9	203	-4.50	294
89	St. Bonaventure	A10	20-12	+7.28	109.0	88	101.7	107	68.4	134	-.026	253	+0.41	130	104.7	144	104.3	133	-4.23	286
90	Richmond	A10	20-12	+7.10	108.8	91	101.7	105	68.8	108	+.022	127	+2.55	92	105.3	113	102.7	93	-1.38	207
91	Louisiana Tech	CUSA	23-10	+7.00	107.9	111	100.9	93	68.2	147	-.062	314	-5.50	295	100.9	310	106.4	243	-6.01	323
92	Mississippi St.	SEC	16-16	+6.85	106.4	139	99.6	76	68.6	118	-.032	260	+5.16	72	106.0	85	100.9	52	-6.02	324
93	Connecticut	Amer	16-17	+6.73	105.3	154	98.6	63	64.7	305	-.047	293	+6.14	69	107.4	70	101.3	60	+5.52	40
94	St. John's	BE	14-19	+6.52	109.1	85	102.6	127	72.9	14	-.039	281	+9.67	33	109.6	36	99.9	29	-2.42	232
95	Boise St.	MWC	19-11	+6.50	109.7	78	103.2	151	69.0	101	+.024	122	+2.44	93	105.5	103	103.0	101	+1.64	115
96	Loyola Chicago	MVC	18-14	+6.50	108.9	90	102.4	122	65.4	280	-.104	347	-0.20	144	103.4	213	103.6	110	-4.13	283
97	Valparaiso	Horz	24-8	+6.40	106.7	130	100.3	87	66.6	235	+.056	49	-3.42	235	102.6	253	106.1	223	+0.42	153
98	Memphis	Amer	19-13	+6.06	107.0	124	101.0	95	68.0	159	+.026	113	+1.92	99	104.6	151	102.7	91	-4.53	295
99	Akron	MAC	26-8	+5.92	112.9	42	107.0	217	65.3	283	+.078	19	-2.20	197	103.7	196	105.9	202	-4.72	298
100	Fresno St.	MWC	20-12	+5.92	104.9	158	99.0	68	68.0	166	+.007	174	+1.86	100	105.2	115	103.4	107	-2.35	229
101	Stanford	P12	14-17	+5.82	104.8	162	99.0	67	68.1	158	-.008	205	+8.79	43	110.1	29	101.3	59	+6.61	32
102	UNC Asheville	BSth	23-9	+5.75	107.6	115	101.9	111	67.7	179	+.017	144	-4.98	275	101.8	278	106.7	262	+7.01	26
103	Ohio	MAC	20-11	+5.67	105.5	148	99.9	81	70.0	66	-.072	326	-2.68	209	103.5	209	106.2	228	-6.66	334
104	North Carolina St.	ACC	15-17	+5.65	112.9	43	107.2	223	70.0	65	+.019	139	+8.51	46	108.9	47	100.4	41	-5.80	320
105	San Francisco	WCC	20-12	+5.45	103.4	190	97.9	60	68.4	130	+.019	137	-0.99	163	103.9	182	104.9	152	-5.47	315
106	Furman	SC	21-11	+5.30	107.3	118	102.0	114	65.2	288	-.005	197	-1.25	171	104.7	147	105.9	211	+0.61	145
107	Nebraska	B10	12-19	+5.16	105.1	157	99.9	83	67.7	181	+.011	163	+11.71	12	111.1	14	99.4	16	+7.21	22
108	Florida Gulf Coast 14	ASun	26-7	+5.01	109.5	82	104.5	172	64.9	299	+.051	63	-4.99	277	103.6	202	108.6	330	+2.69	81
109	Oakland	Horz	24-8	+4.89	103.7	186	98.8	65	71.7	26	-.006	198	-5.16	284	102.0	269	107.2	280	-5.26	312
110	Saint Peter's	MAAC	19-13	+4.85	102.6	207	97.8	56	60.4	348	-.054	304	-3.39	234	103.6	201	107.0	273	-1.95	218
111	Harvard	Ivy	18-10	+4.84	106.7	131	101.9	113	66.7	231	-.070	324	-2.45	205	103.0	228	105.5	179	-0.33	171
112	Winthrop 13	BSth	26-6	+4.63	106.5	137	101.8	110	70.7	45	+.029	100	-7.60	326	100.3	323	107.9	312	+2.58	84
113	Chattanooga	SC	19-12	+4.59	106.7	132	102.1	117	65.1	291	-.010	214	-0.56	155	105.7	96	106.3	235	+2.63	83
114	George Mason	A10	20-13	+4.57	108.6	95	104.0	164	68.2	149	+.030	96	+1.37	111	103.8	190	102.4	82	-3.19	258
115	Cal St. Bakersfield	WAC	22-9	+4.52	98.0	290	93.5	21	66.1	260	-.004	195	-3.54	241	101.9	274	105.4	175	-1.04	193
116	Towson	CAA	20-13	+4.32	105.5	151	101.1	100	67.6	192	-.009	209	-0.21	146	105.2	114	105.5	177	-1.07	195
117	Temple	Amer	16-16	+4.21	108.4	100	104.2	167	66.7	229	+.015	153	+3.81	80	105.2	122	101.4	62	+1.27	126
118	Iona 14	MAAC	22-12	+4.00	110.2	69	106.2	202	70.3	57	+.011	164	-2.57	207	103.3	216	105.9	206	+0.26	157
119	Lehigh	Pat	20-12	+3.81	107.2	121	103.4	153	69.3	93	-.034	263	-2.64	208	101.7	280	104.4	135	+3.66	64
120	UNC Greensboro	SC	25-9	+3.61	107.8	112	104.1	166	66.2	252	+.118	3	-1.61	178	104.6	150	106.2	231	-1.00	191
121	Georgia St.	SB	20-12	+3.50	104.6	164	101.1	99	67.9	171	+.015	154	-0.81	157	104.5	155	105.3	168	+2.46	89
122	Old Dominion	CUSA	19-12	+3.50	100.7	244	97.2	51	60.7	347	-.013	223	-2.08	190	104.0	177	106.1	225	+1.94	108
123	Arkansas St.	SB	20-12	+3.28	106.5	136	103.2	145	66.9	218	+.022	130	-0.88	159	103.8	191	104.7	141	+3.43	66
124	New Mexico	MWC	17-14	+3.27	106.4	140	103.1	140	68.5	124	+.024	123	+2.21	95	105.2	116	103.0	100	-1.03	192
125	George Washington	A10	19-14	+3.18	108.3	106	105.1	183	65.3	285	+.067	32	+2.23	94	104.5	156	102.3	78	-1.12	197
126	Santa Clara	WCC	17-16	+3.15	105.5	150	102.4	124	62.3	343	-.014	228	+0.92	122	103.9	187	102.9	98	-4.37	289
127	Albany	AE	21-13	+3.12	107.7	113	104.6	174	63.8	321	-.026	251	-4.98	276	101.9	275	106.9	269	-1.87	215
128	Buffalo	MAC	17-15	+3.11	105.3	155	102.2	118	71.0	38	-.053	302	-0.17	142	105.3	107	105.5	180	+2.76	75
129	Toledo	MAC	17-16	+2.69	108.7	92	106.0	201	66.2	251	-.071	325	-0.99	164	104.8	139	105.8	200	+0.74	136
130	Troy 15	SB	22-14	+2.67	109.9	74	107.3	225	67.8	178	-.037	277	-2.86	214	102.2	264	105.1	157	-6.67	335
131	Arizona St.	P12	15-18	+2.60	111.8	53	109.2	265	69.6	81	+.035	85	+6.59	66	108.4	57	101.8	72	-0.81	182
132	William & Mary	CAA	17-14	+2.37	112.0	51	109.7	275	70.6	47	-.003	191	+0.85	124	105.7	93	104.9	149	+1.45	122
133	Rutgers	B10	15-18	+2.28	101.5	226	99.2	71	65.9	264	+.006	177	+7.03	61	107.4	69	100.4	40	-9.07	347
134	Missouri St.	MVC	17-16	+2.28	108.3	105	106.0	200	65.7	271	-.055	308	+0.02	139	103.6	198	103.6	111	-6.09	325
135	Utah St.	MWC	15-17	+2.21	106.7	129	104.5	171	66.2	254	-.066	319	+2.01	98	104.9	133	102.9	97	-0.45	176
136	Elon	CAA	18-14	+2.21	104.3	173	102.1	116	67.4	198	-.021	238	-0.47	154	105.4	104	105.9	204	-1.54	210
137	La Salle	A10	15-15	+1.94	110.6	65	108.7	250	68.3	139	+.028	106	+2.57	91	105.0	127	102.5	86	+1.42	124
138	UC Irvine	BW	21-14	+1.86	101.0	235	99.1	70	66.1	258	-.007	202	-3.77	246	102.2	266	106.0	215	+7.22	21
139	Wofford	SC	16-17	+1.78	110.0	73	108.2	243	66.5	241	-.067	320	+1.42	107	105.7	98	104.2	128	+7.05	25
140	Mercer	SC	15-17	+1.74	109.7	79	107.9	237	61.4	346	-.064	316	+0.74	126	105.7	97	104.9	153	+4.24	53
141	Kent St. 14	MAC	22-13	+1.73	104.4	169	102.7	131	68.0	160	+.022	129	-2.28	200	103.9	183	106.2	230	-5.54	316
142	Louisiana Lafayette	SB	21-12	+1.72	111.2	59	109.5	271	71.9	24	+.034	89	-2.00	188	102.8	238	104.8	146	-3.90	275
143	Tulsa	Amer	15-17	+1.65	104.5	167	102.9	138	67.8	177	+.055	51	+5.07	73	105.8	91	100.7	47	+2.49	88
144	South Dakota	Sum	22-11	+1.59	103.8	185	102.2	119	70.4	54	+.071	27	-2.91	216	105.3	111	108.2	323	-1.68	213
145	Fort Wayne	Sum	19-12	+1.47	109.6	80	108.1	240	71.0	36	-.036	272	-3.25	231	105.5	102	108.8	334	-3.94	276
146	Wyoming	MWC	18-14	+1.35	103.4	189	102.0	115	73.2	11	+.010	167	+0.30	132	104.7	146	104.4	137	-1.87	216
147	Northern Kentucky 15	Horz	24-10	+1.34	106.6	133	105.3	187	67.6	191	+.082	13	-3.89	248	102.5	258	106.4	245	-2.27	227
148	Eastern Michigan	MAC	16-17	+1.24	106.0	143	104.8	178	67.8	176	-.078	331	+0.88	123	106.7	79	105.8	194	+5.61	39
149	Southern Illinois	MVC	17-16	+1.16	104.8	160	103.7	161	65.0	298	+.047	70	+1.50	106	104.2	166	102.7	92	-2.70	238
150	Marshall	CUSA	20-15	+1.16	110.8	63	109.6	273	77.3	3	+.027	111	-1.05	166	103.3	215	104.4	136	+1.16	127
151	Yale	Ivy	18-11	+1.11	106.1	141	105.0	182	67.8	175	+.055	52	-1.71	182	103.8	193	105.5	178	-0.99	190
152	North Carolina Central 16	MEAC	25-8	+1.03	102.9	201	101.9	112	66.1	256	-.042	286	-12.28	350	97.8	348	110.0	349	-0.33	172
153	Samford	SC	19-15	+0.99	108.3	107	107.3	226	68.4	131	-.042	289	-2.05	189	103.9	180	106.0	217	-3.31	262
154	Rice	CUSA	22-11	+0.88	107.9	110	107.1	219	72.0	23	-.024	249	-5.33	292	101.4	295	106.7	261	-5.75	319
155	Evansville	MVC	16-17	+0.88	104.1	178	103.2	148	66.4	244	-.024	246	+1.39	110	104.7	148	103.3	106	-2.20	223
156	Massachusetts	A10	15-18	+0.81	100.7	243	99.9	82	71.5	28	-.042	288	+1.30	114	105.0	130	103.7	115	-4.17	284
157	Northeastern	CAA	15-16	+0.63	107.1	123	106.4	208	65.7	272	-.014	226	+1.17	118	105.3	110	104.1	127	+2.54	85
158	Jacksonville St. 15	OVC	20-14	+0.58	105.4	153	104.8	177	63.3	329	+.029	104	-2.10	193	104.0	179	106.1	222	+1.06	131
159	Tennessee St.	OVC	17-13	+0.54	100.3	249	99.7	77	66.6	236	-.016	231	-2.08	191	104.5	154	106.6	253	+3.86	61
160	Boston College	ACC	9-23	+0.42	104.3	172	103.9	163	70.8	43	-.032	262	+9.16	36	110.6	21	101.4	68	-6.13	326
161	Lipscomb	ASun	20-13	+0.33	107.2	120	106.9	216	73.9	6	-.017	234	-4.29	260	103.3	219	107.6	299	+1.14	128
162	Western Michigan	MAC	16-16	+0.30	107.0	125	106.7	213	67.5	196	-.016	230	-0.34	150	105.4	105	105.8	193	+2.01	103
163	Missouri	SEC	8-24	+0.23	101.3	229	101.1	98	67.7	187	-.160	350	+6.64	64	107.9	65	101.2	58	-4.89	302
164	Grand Canyon	WAC	22-9	+0.23	101.3	230	101.0	97	68.6	120	+.078	18	-6.50	313	99.8	328	106.3	236	-7.55	338
165	North Dakota St.	Sum	19-11	+0.16	104.5	168	104.3	168	66.4	247	+.081	15	-1.67	181	105.6	99	107.3	284	+0.63	143
166	Wright St.	Horz	20-12	+0.11	106.5	138	106.4	206	68.7	114	+.056	50	-2.18	196	102.9	237	105.0	156	+0.93	133
167	Loyola Marymount	WCC	15-15	-0.02	103.1	195	103.2	142	66.9	217	+.025	116	+0.52	129	105.1	125	104.6	139	-4.89	301
168	Washington	P12	9-22	-0.04	107.7	114	107.7	231	70.6	48	-.102	346	+6.73	63	109.2	42	102.4	83	-2.37	230
169	Northern Iowa	MVC	14-16	-0.05	97.5	297	97.5	53	63.1	332	+.054	55	+4.71	75	107.2	75	102.5	87	+7.83	19
170	Penn	Ivy	13-15	-0.10	102.5	212	102.6	126	66.3	248	-.053	303	-1.30	173	103.6	199	104.9	151	+0.73	137
171	Texas St.	SB	20-13	-0.13	102.5	211	102.7	130	61.6	345	+.019	138	-3.51	239	102.7	247	106.2	234	-8.11	345
172	Georgia Southern	SB	18-14	-0.24	106.5	135	106.8	214	68.4	129	+.041	75	-0.47	153	105.1	124	105.6	184	+2.24	98
173	North Dakota 15	BSky	22-9	-0.32	102.9	200	103.2	149	71.0	34	+.047	69	-6.52	314	102.3	261	108.9	338	+3.07	70
174	Siena	MAAC	17-17	-0.36	106.1	142	106.5	209	68.3	136	-.009	211	-1.07	167	104.5	158	105.5	183	+5.90	36
175	Nebraska Omaha	Sum	18-14	-0.40	108.5	97	108.9	256	73.4	9	+.086	11	-0.30	148	106.2	83	106.5	250	+4.27	51
176	Ball St.	MAC	21-12	-0.47	104.8	163	105.2	185	70.6	50	+.051	61	-4.00	250	103.0	232	107.0	274	-10.62	350
177	LSU	SEC	10-21	-0.50	109.4	84	109.9	282	71.6	27	+.008	172	+9.25	34	108.6	54	99.4	15	+3.50	65
178	New Orleans 16	Slnd	20-11	-0.52	100.8	241	101.3	102	65.9	263	+.065	34	-5.24	287	102.4	259	107.6	301	+8.41	17
179	New Hampshire	AE	20-12	-0.66	102.4	215	103.1	139	65.1	294	+.063	39	-4.15	254	102.6	254	106.8	263	-0.31	170
180	Gardner Webb	BSth	19-14	-0.70	102.7	205	103.4	158	70.4	55	-.041	285	-5.32	291	101.5	291	106.8	266	+4.83	44
181	Weber St.	BSky	19-13	-0.73	108.3	103	109.0	259	66.2	253	-.035	270	-5.15	283	103.0	229	108.2	322	+1.41	125
182	Saint Joseph's	A10	11-20	-0.93	102.2	216	103.2	144	68.0	161	-.032	258	+3.75	81	106.1	84	102.3	80	+3.67	63
183	DePaul	BE	9-23	-1.03	103.5	188	104.5	169	67.3	203	-.069	323	+7.28	58	108.8	49	101.5	70	-7.08	336
184	East Carolina	Amer	15-18	-1.18	97.1	300	98.3	61	66.5	237	+.013	158	+1.06	120	105.2	121	104.1	126	-10.43	349
185	Green Bay	Horz	18-13	-1.29	101.9	221	103.2	146	73.8	7	+.040	77	-2.96	219	103.7	194	106.7	259	-0.18	166
186	Hofstra	CAA	15-17	-1.30	111.1	60	112.4	311	67.2	208	-.035	266	-1.13	169	104.2	167	105.3	165	-2.54	234
187	South Dakota St. 16	Sum	18-16	-1.33	110.8	62	112.1	307	66.8	221	+.029	103	-1.09	168	104.6	153	105.6	188	+1.60	117
188	Eastern Washington	BSky	22-11	-1.43	108.7	93	110.1	287	66.5	239	+.092	8	-5.71	298	102.7	244	108.4	327	+2.11	100
189	Denver	Sum	16-14	-1.54	107.5	117	109.1	262	66.4	246	-.007	203	-3.53	240	103.9	185	107.4	291	-5.14	309
190	Utah Valley	WAC	15-16	-1.54	100.2	251	101.7	106	73.1	12	-.082	333	-2.46	206	101.5	289	104.0	120	+1.60	118
191	Canisius	MAAC	18-15	-1.63	108.3	104	109.9	283	69.3	90	+.016	148	-3.05	225	102.8	242	105.8	195	-0.82	183
192	Washington St.	P12	13-18	-2.02	104.4	170	106.4	207	67.2	211	+.067	31	+6.33	68	108.9	48	102.6	89	-3.24	259
193	Boston University	Pat	18-14	-2.08	101.3	227	103.4	156	69.3	91	+.003	179	-4.23	257	101.7	282	105.9	210	-0.54	177
194	UMBC	AE	18-12	-2.22	108.3	101	110.6	290	70.2	60	+.009	169	-5.17	285	101.8	277	106.9	272	-3.03	249
195	Montana	BSky	16-16	-2.45	106.0	145	108.4	249	66.3	249	-.051	297	-5.05	280	103.2	224	108.2	324	+0.66	141
